Building ID,Registration ID,Borough,House Number,Street Name,Postcode,# of Dwelling Units,Infested Dwelling Unit Count,Eradicated Unit Count,Re-infested  Dwelling Unit Count,Filing Date,Filing Period Start Date,Filling Period End Date,Latitude,Longitude,Community Board,Council District,2010 Census Tract,BIN,BBL,NTA
89730,200755,BRONX,3214,KINGSBRIDGE AVENUE,10463,53,1,1,0,1/5/2021,11/1/2019,10/31/2020,40.88134,-73.905072,8,11,287,2083552,2057540005,Kingsbridge-Marble Hill
89720,200627,BRONX,3104,KINGSBRIDGE AVENUE,10463,59,0,0,0,12/12/2019,11/1/2018,10/31/2019,40.879944,-73.906427,8,11,289,2083167,2057060001,Kingsbridge-Marble Hill
89740,213334,BRONX,3246,KINGSBRIDGE AVENUE,10463,32,0,0,0,4/19/2021,11/1/2019,10/31/2020,40.882144,-73.904294,8,11,287,2083560,2057550028,Kingsbridge-Marble Hill
89740,213334,BRONX,3246,KINGSBRIDGE AVENUE,10463,32,0,0,0,2/21/2022,11/1/2020,10/31/2021,40.882144,-73.904294,8,11,287,2083560,2057550028,Kingsbridge-Marble Hill
89748,221450,BRONX,3424,KINGSBRIDGE AVENUE,10463,137,0,0,0,12/19/2022,11/1/2021,10/31/2022,40.882723,-73.903711,8,11,287,2083686,2057600112,Kingsbridge-Marble Hill
89712,205918,BRONX,3008,KINGSBRIDGE AVENUE,10463,83,0,0,0,2/23/2022,11/1/2020,10/31/2021,40.878598,-73.907716,8,11,289,2083149,2057030168,Kingsbridge-Marble Hill
89720,200627,BRONX,3104,KINGSBRIDGE AVENUE,10463,59,0,0,0,12/22/2020,11/1/2019,10/31/2020,40.879944,-73.906427,8,11,289,2083167,2057060001,Kingsbridge-Marble Hill
89719,205650,BRONX,3052,KINGSBRIDGE AVENUE,10463,54,1,1,0,4/16/2021,11/1/2019,10/31/2020,40.879075,-73.90726,8,11,289,2083153,2057030186,Kingsbridge-Marble Hill
89718,202802,BRONX,3044,KINGSBRIDGE AVENUE,10463,38,0,0,0,3/1/2021,11/1/2019,10/31/2020,40.878987,-73.907343,8,11,289,2083152,2057030183,Kingsbridge-Marble Hill
89729,200303,BRONX,3204,KINGSBRIDGE AVENUE,10463,53,0,0,0,2/15/2022,11/1/2020,10/31/2021,40.881137,-73.905268,8,11,287,2083551,2057540001,Kingsbridge-Marble Hill
89745,211139,BRONX,3410,KINGSBRIDGE AVENUE,10463,117,0,0,0,12/31/2020,11/1/2019,10/31/2020,40.882648,-73.903787,8,11,287,2083685,2057600100,Kingsbridge-Marble Hill
89749,221451,BRONX,3425,KINGSBRIDGE AVENUE,10463,56,0,0,0,12/23/2021,11/1/2020,10/31/2021,40.882731,-73.903729,8,11,287,2083716,2057610444,Kingsbridge-Marble Hill
89737,217304,BRONX,3240,KINGSBRIDGE AVENUE,10463,36,0,0,0,12/14/2021,11/1/2020,10/31/2021,40.882026,-73.904406,8,11,287,2083559,2057550025,Kingsbridge-Marble Hill
89737,217304,BRONX,3240,KINGSBRIDGE AVENUE,10463,36,0,0,0,1/3/2023,11/1/2021,10/31/2022,40.882026,-73.904406,8,11,287,2083559,2057550025,Kingsbridge-Marble Hill
89745,211139,BRONX,3410,KINGSBRIDGE AVENUE,10463,117,0,0,0,1/4/2022,11/1/2020,10/31/2021,40.882648,-73.903787,8,11,287,2083685,2057600100,Kingsbridge-Marble Hill
89716,204262,BRONX,3034,KINGSBRIDGE AVENUE,10463,54,0,0,0,4/13/2021,11/1/2019,10/31/2020,40.87888,-73.907444,8,11,289,2083151,2057030179,Kingsbridge-Marble Hill
89714,208556,BRONX,3024,KINGSBRIDGE AVENUE,10463,54,0,0,0,1/31/2019,11/1/2017,11/30/2018,40.878771,-73.90755,8,11,289,2083150,2057030175,Kingsbridge-Marble Hill
89737,217304,BRONX,3240,KINGSBRIDGE AVENUE,10463,36,0,0,0,10/27/2021,11/1/2019,10/31/2020,40.882026,-73.904406,8,11,287,2083559,2057550025,Kingsbridge-Marble Hill
89729,200303,BRONX,3204,KINGSBRIDGE AVENUE,10463,53,1,1,0,1/5/2021,11/1/2019,10/31/2020,40.881137,-73.905268,8,11,287,2083551,2057540001,Kingsbridge-Marble Hill
89729,200303,BRONX,3204,KINGSBRIDGE AVENUE,10463,54,3,3,1,1/15/2019,11/1/2017,11/30/2018,40.881137,-73.905268,8,11,287,2083551,2057540001,Kingsbridge-Marble Hill
89749,221451,BRONX,3425,KINGSBRIDGE AVENUE,10463,56,0,0,0,12/19/2022,11/1/2021,10/31/2022,40.882731,-73.903729,8,11,287,2083716,2057610444,Kingsbridge-Marble Hill
89712,205918,BRONX,3008,KINGSBRIDGE AVENUE,10463,83,0,0,0,2/15/2021,11/1/2019,10/31/2020,40.878598,-73.907716,8,11,289,2083149,2057030168,Kingsbridge-Marble Hill
89745,211139,BRONX,3410,KINGSBRIDGE AVENUE,10463,117,0,0,0,12/19/2022,11/1/2021,10/31/2022,40.882648,-73.903787,8,11,287,2083685,2057600100,Kingsbridge-Marble Hill
89749,221451,BRONX,3425,KINGSBRIDGE AVENUE,10463,56,0,0,0,2/4/2019,11/1/2017,11/30/2018,40.882731,-73.903729,8,11,287,2083716,2057610444,Kingsbridge-Marble Hill
89729,200303,BRONX,3204,KINGSBRIDGE AVENUE,10463,53,2,2,0,12/9/2019,11/1/2018,10/31/2019,40.881137,-73.905268,8,11,287,2083551,2057540001,Kingsbridge-Marble Hill
89716,204262,BRONX,3034,KINGSBRIDGE AVENUE,10463,54,0,0,0,1/20/2023,11/1/2021,10/31/2022,40.87888,-73.907444,8,11,289,2083151,2057030179,Kingsbridge-Marble Hill
89755,202668,BRONX,3601,KINGSBRIDGE AVENUE,10463,66,0,0,0,4/2/2023,11/1/2021,10/31/2022,40.88405,-73.902345,8,11,285,2083859,2057660775,Kingsbridge-Marble Hill
89740,213334,BRONX,3246,KINGSBRIDGE AVENUE,10463,32,0,0,0,3/15/2023,11/1/2021,10/31/2022,40.882144,-73.904294,8,11,287,2083560,2057550028,Kingsbridge-Marble Hill
89755,202668,BRONX,3601,KINGSBRIDGE AVENUE,10463,66,0,0,0,2/27/2021,11/1/2019,10/31/2020,40.88405,-73.902345,8,11,285,2083859,2057660775,Kingsbridge-Marble Hill
942862,226746,BRONX,2753,KINGSBRIDGE TERRACE,10463,3,0,0,0,8/2/2023,11/1/2021,10/31/2022,40.872248,-73.903339,8,14,273,2117691,2032560099,Kingsbridge Heights-Van Cortlandt Village
89830,201663,BRONX,3009,KINGSBRIDGE TERRACE,10463,53,0,0,0,3/17/2023,11/1/2021,10/31/2022,40.875881,-73.901967,8,14,273,2015742,2032560200,Kingsbridge Heights-Van Cortlandt Village
879536,224890,BRONX,2726,KINGSBRIDGE TERRACE,10463,3,0,0,0,6/20/2022,11/1/2020,10/31/2021,40.871667,-73.903513,8,14,273,2113577,2032530033,Kingsbridge Heights-Van Cortlandt Village
89859,203962,BRONX,3110,KINGSBRIDGE TERRACE,10463,64,0,0,0,2/18/2022,11/1/2020,10/31/2021,40.87762,-73.900116,8,14,277,2015588,2032540005,Kingsbridge Heights-Van Cortlandt Village
89813,201465,BRONX,2775,KINGSBRIDGE TERRACE,10463,74,0,0,0,12/9/2020,11/1/2019,10/31/2020,40.872742,-73.903176,8,14,273,2015701,2032560084,Kingsbridge Heights-Van Cortlandt Village
89828,203678,BRONX,2899,KINGSBRIDGE TERRACE,10463,83,0,0,0,12/15/2022,11/1/2021,10/31/2022,40.874578,-73.902536,8,14,273,2015734,2032560150,Kingsbridge Heights-Van Cortlandt Village
879847,224906,BRONX,2730,KINGSBRIDGE TERRACE,10463,3,0,0,0,5/1/2023,11/1/2021,10/31/2022,40.871727,-73.903495,8,14,273,2113578,2032530134,Kingsbridge Heights-Van Cortlandt Village
89829,203679,BRONX,2907,KINGSBRIDGE TERRACE,10463,79,1,1,0,2/17/2022,11/1/2020,10/31/2021,40.874641,-73.902511,8,14,273,2015733,2032560144,Kingsbridge Heights-Van Cortlandt Village
89781,205105,BRONX,2704,KINGSBRIDGE TERRACE,10463,40,0,0,0,2/14/2020,11/1/2020,10/31/2021,40.870794,-73.903891,8,14,273,2015504,2032530023,Kingsbridge Heights-Van Cortlandt Village
904664,225818,BRONX,3021,KINGSBRIDGE TERRACE,10463,3,0,0,0,4/20/2022,11/1/2020,10/31/2021,40.876167,-73.901775,8,14,273,2129080,2032560196,Kingsbridge Heights-Van Cortlandt Village
879849,224907,BRONX,2732,KINGSBRIDGE TERRACE,10463,3,0,0,0,12/28/2022,11/1/2021,10/31/2022,40.871757,-73.903484,8,14,273,2113575,2032530035,Kingsbridge Heights-Van Cortlandt Village
89826,221537,BRONX,2865,KINGSBRIDGE TERRACE,10463,106,0,0,0,12/30/2019,11/1/2018,10/31/2019,40.874317,-73.902631,8,14,273,2015735,2032560156,Kingsbridge Heights-Van Cortlandt Village
89860,714354,BRONX,3115,KINGSBRIDGE TERRACE,10463,4,0,0,0,12/27/2021,11/1/2020,10/31/2021,40.877719,-73.899993,8,14,277,2015781,2032570097,Kingsbridge Heights-Van Cortlandt Village
874802,224673,BRONX,2734,KINGSBRIDGE TERRACE,10463,3,0,3,0,12/2/2022,11/1/2021,10/31/2022,40.87179,-73.903473,8,14,273,2113574,2032530036,Kingsbridge Heights-Van Cortlandt Village
89828,203678,BRONX,2899,KINGSBRIDGE TERRACE,10463,83,0,0,0,11/28/2021,11/1/2019,10/31/2020,40.874578,-73.902536,8,14,273,2015734,2032560150,Kingsbridge Heights-Van Cortlandt Village
89764,204016,BRONX,2630,KINGSBRIDGE TERRACE,10463,185,0,0,0,5/30/2023,11/1/2021,10/31/2022,40.869871,-73.905985,7,14,269,2015134,2032370067,University Heights (North)-Fordham
904664,225818,BRONX,3021,KINGSBRIDGE TERRACE,10463,3,0,0,0,4/27/2023,11/1/2021,10/31/2022,40.876167,-73.901775,8,14,273,2129080,2032560196,Kingsbridge Heights-Van Cortlandt Village
89826,221537,BRONX,2865,KINGSBRIDGE TERRACE,10463,106,0,0,0,1/5/2023,11/1/2021,10/31/2022,40.874317,-73.902631,8,14,273,2015735,2032560156,Kingsbridge Heights-Van Cortlandt Village
89829,203679,BRONX,2907,KINGSBRIDGE TERRACE,10463,79,0,0,0,12/27/2018,11/1/2017,11/30/2018,40.874641,-73.902511,8,14,273,2015733,2032560144,Kingsbridge Heights-Van Cortlandt Village
89829,203679,BRONX,2907,KINGSBRIDGE TERRACE,10463,79,0,0,0,11/28/2021,11/1/2019,10/31/2020,40.874641,-73.902511,8,14,273,2015733,2032560144,Kingsbridge Heights-Van Cortlandt Village
89830,201663,BRONX,3009,KINGSBRIDGE TERRACE,10463,53,0,0,0,10/20/2022,11/1/2020,10/31/2021,40.875881,-73.901967,8,14,273,2015742,2032560200,Kingsbridge Heights-Van Cortlandt Village
89779,200997,BRONX,2700,KINGSBRIDGE TERRACE,10463,44,0,0,0,12/29/2022,11/1/2021,10/31/2022,40.870737,-73.903938,8,14,273,2015503,2032530020,Kingsbridge Heights-Van Cortlandt Village
89811,200322,BRONX,2765,KINGSBRIDGE TERRACE,10463,76,0,0,0,12/18/2020,11/1/2019,10/31/2020,40.872517,-73.903252,8,14,273,2015702,2032560089,Kingsbridge Heights-Van Cortlandt Village
89829,203679,BRONX,2907,KINGSBRIDGE TERRACE,10463,79,1,1,0,12/17/2020,11/1/2019,10/31/2020,40.874641,-73.902511,8,14,273,2015733,2032560144,Kingsbridge Heights-Van Cortlandt Village
89828,203678,BRONX,2899,KINGSBRIDGE TERRACE,10463,83,2,2,0,2/17/2022,11/1/2020,10/31/2021,40.874578,-73.902536,8,14,273,2015734,2032560150,Kingsbridge Heights-Van Cortlandt Village
89815,211490,BRONX,2788,KINGSBRIDGE TERRACE,10463,5,0,0,0,5/1/2023,11/1/2021,10/31/2022,40.872619,-73.903194,8,14,273,2015523,2032530097,Kingsbridge Heights-Van Cortlandt Village
89815,211490,BRONX,2788,KINGSBRIDGE TERRACE,10463,5,0,0,0,10/11/2022,11/1/2020,10/31/2021,40.872619,-73.903194,8,14,273,2015523,2032530097,Kingsbridge Heights-Van Cortlandt Village
89813,201465,BRONX,2775,KINGSBRIDGE TERRACE,10463,74,0,0,0,12/4/2021,11/1/2020,10/31/2021,40.872742,-73.903176,8,14,273,2015701,2032560084,Kingsbridge Heights-Van Cortlandt Village
879847,224906,BRONX,2730,KINGSBRIDGE TERRACE,10463,3,0,0,0,5/9/2021,11/1/2019,10/31/2020,40.871727,-73.903495,8,14,273,2113578,2032530134,Kingsbridge Heights-Van Cortlandt Village
89826,221537,BRONX,2865,KINGSBRIDGE TERRACE,10463,106,0,0,0,3/10/2021,11/1/2019,10/31/2020,40.874317,-73.902631,8,14,273,2015735,2032560156,Kingsbridge Heights-Van Cortlandt Village
89781,205105,BRONX,2704,KINGSBRIDGE TERRACE,10463,41,0,0,0,12/22/2020,11/1/2019,10/31/2020,40.870794,-73.903891,8,14,273,2015504,2032530023,Kingsbridge Heights-Van Cortlandt Village
89781,205105,BRONX,2704,KINGSBRIDGE TERRACE,10463,40,0,0,0,2/22/2022,11/1/2020,10/31/2021,40.870794,-73.903891,8,14,273,2015504,2032530023,Kingsbridge Heights-Van Cortlandt Village
879849,224907,BRONX,2732,KINGSBRIDGE TERRACE,10463,3,0,0,0,2/28/2022,11/1/2020,10/31/2021,40.871757,-73.903484,8,14,273,2113575,2032530035,Kingsbridge Heights-Van Cortlandt Village
89781,205105,BRONX,2704,KINGSBRIDGE TERRACE,10463,41,0,0,0,1/17/2019,11/1/2017,11/30/2018,40.870794,-73.903891,8,14,273,2015504,2032530023,Kingsbridge Heights-Van Cortlandt Village
89828,203678,BRONX,2899,KINGSBRIDGE TERRACE,10463,83,2,2,0,12/15/2019,11/1/2018,10/31/2019,40.874578,-73.902536,8,14,273,2015734,2032560150,Kingsbridge Heights-Van Cortlandt Village
89813,201465,BRONX,2775,KINGSBRIDGE TERRACE,10463,74,0,0,0,12/14/2019,11/1/2018,10/31/2019,40.872742,-73.903176,8,14,273,2015701,2032560084,Kingsbridge Heights-Van Cortlandt Village
942819,226745,BRONX,2755,KINGSBRIDGE TERRACE,10463,3,0,0,0,8/2/2023,11/1/2021,10/31/2022,40.872295,-73.903324,8,14,273,2117690,2032560098,Kingsbridge Heights-Van Cortlandt Village
89781,205105,BRONX,2704,KINGSBRIDGE TERRACE,10463,40,0,0,0,11/2/2021,11/1/2019,10/31/2020,40.870794,-73.903891,8,14,273,2015504,2032530023,Kingsbridge Heights-Van Cortlandt Village
89829,203679,BRONX,2907,KINGSBRIDGE TERRACE,10463,79,0,0,0,12/15/2022,11/1/2021,10/31/2022,40.874641,-73.902511,8,14,273,2015733,2032560144,Kingsbridge Heights-Van Cortlandt Village
89812,200598,BRONX,2770,KINGSBRIDGE TERRACE,10463,72,1,1,0,1/8/2020,11/1/2018,10/31/2019,40.872342,-73.903288,8,14,273,2015522,2032530091,Kingsbridge Heights-Van Cortlandt Village
89859,203962,BRONX,3110,KINGSBRIDGE TERRACE,10463,64,0,0,0,12/8/2020,11/1/2019,10/31/2020,40.87762,-73.900116,8,14,277,2015588,2032540005,Kingsbridge Heights-Van Cortlandt Village
89829,203679,BRONX,2907,KINGSBRIDGE TERRACE,10463,79,2,2,0,12/15/2019,11/1/2018,10/31/2019,40.874641,-73.902511,8,14,273,2015733,2032560144,Kingsbridge Heights-Van Cortlandt Village
879847,224906,BRONX,2730,KINGSBRIDGE TERRACE,10463,3,0,0,0,6/20/2019,11/1/2017,11/30/2018,40.871727,-73.903495,8,14,273,2113578,2032530134,Kingsbridge Heights-Van Cortlandt Village
89859,203962,BRONX,3110,KINGSBRIDGE TERRACE,10463,64,0,0,0,12/13/2022,11/1/2021,10/31/2022,40.87762,-73.900116,8,14,277,2015588,2032540005,Kingsbridge Heights-Van Cortlandt Village
89813,201465,BRONX,2775,KINGSBRIDGE TERRACE,10463,74,0,0,0,12/24/2022,11/1/2021,10/31/2022,40.872742,-73.903176,8,14,273,2015701,2032560084,Kingsbridge Heights-Van Cortlandt Village
941267,226690,BRONX,2701,KINGSBRIDGE TERRACE,10463,76,1,1,0,12/17/2021,11/1/2020,10/31/2021,40.870731,-73.90397,8,14,273,2015674,2032560005,Kingsbridge Heights-Van Cortlandt Village
89811,200322,BRONX,2765,KINGSBRIDGE TERRACE,10463,76,0,0,0,1/26/2023,11/1/2021,10/31/2022,40.872517,-73.903252,8,14,273,2015702,2032560089,Kingsbridge Heights-Van Cortlandt Village
89811,200322,BRONX,2765,KINGSBRIDGE TERRACE,10463,76,1,1,0,1/8/2020,11/1/2018,10/31/2019,40.872517,-73.903252,8,14,273,2015702,2032560089,Kingsbridge Heights-Van Cortlandt Village
868448,713046,BRONX,2737B,KINGSBRIDGE TERRACE,10463,3,0,0,0,2/16/2023,11/1/2021,10/31/2022,40.871892,-73.903462,8,14,273,2113435,2032560112,Kingsbridge Heights-Van Cortlandt Village
946845,226835,BRONX,2757,KINGSBRIDGE TERRACE,10463,3,0,0,0,8/2/2023,11/1/2021,10/31/2022,40.872339,-73.90331,8,14,273,2117689,2032560097,Kingsbridge Heights-Van Cortlandt Village
941267,226690,BRONX,2701,KINGSBRIDGE TERRACE,10463,76,0,0,0,1/31/2019,11/1/2017,11/30/2018,40.870731,-73.90397,8,14,273,2015674,2032560005,Kingsbridge Heights-Van Cortlandt Village
89779,200997,BRONX,2700,KINGSBRIDGE TERRACE,10463,44,0,0,0,4/30/2021,11/1/2019,10/31/2020,40.870737,-73.903938,8,14,273,2015503,2032530020,Kingsbridge Heights-Van Cortlandt Village
89828,203678,BRONX,2899,KINGSBRIDGE TERRACE,10463,83,3,3,0,12/27/2018,11/1/2017,11/30/2018,40.874578,-73.902536,8,14,273,2015734,2032560150,Kingsbridge Heights-Van Cortlandt Village
89860,714354,BRONX,3115,KINGSBRIDGE TERRACE,10463,4,0,0,0,3/14/2022,11/1/2020,10/31/2021,40.877719,-73.899993,8,14,277,2015781,2032570097,Kingsbridge Heights-Van Cortlandt Village
874802,224673,BRONX,2734,KINGSBRIDGE TERRACE,10463,3,0,3,0,5/11/2021,11/1/2019,10/31/2020,40.87179,-73.903473,8,14,273,2113574,2032530036,Kingsbridge Heights-Van Cortlandt Village
879847,224906,BRONX,2730,KINGSBRIDGE TERRACE,10463,3,0,0,0,4/2/2022,11/1/2020,10/31/2021,40.871727,-73.903495,8,14,273,2113578,2032530134,Kingsbridge Heights-Van Cortlandt Village
89812,200598,BRONX,2770,KINGSBRIDGE TERRACE,10463,72,0,0,0,12/6/2021,11/1/2020,10/31/2021,40.872342,-73.903288,8,14,273,2015522,2032530091,Kingsbridge Heights-Van Cortlandt Village
941267,226690,BRONX,2701,KINGSBRIDGE TERRACE,10463,76,1,1,0,1/6/2021,11/1/2019,10/31/2020,40.870731,-73.90397,8,14,273,2015674,2032560005,Kingsbridge Heights-Van Cortlandt Village
987487,227928,BRONX,2667,KINGSBRIDGE TERRACE,10463,18,0,0,0,5/6/2021,11/1/2019,10/31/2020,40.870268,-73.905197,7,14,269,2128945,2032400062,University Heights (North)-Fordham
89804,221541,BRONX,2750,KINGSBRIDGE TERRACE,10463,10,0,0,0,12/1/2022,11/1/2021,10/31/2022,40.872034,-73.90339,8,14,273,2015513,2032530046,Kingsbridge Heights-Van Cortlandt Village
89839,226717,BRONX,3036,KINGSBRIDGE TERRACE,10463,3,0,0,0,8/23/2023,11/1/2021,10/31/2022,40.876581,-73.90142,8,14,273,2015554,2032530193,Kingsbridge Heights-Van Cortlandt Village
89839,226717,BRONX,3036,KINGSBRIDGE TERRACE,10463,3,0,0,0,8/24/2022,11/1/2020,10/31/2021,40.876581,-73.90142,8,14,273,2015554,2032530193,Kingsbridge Heights-Van Cortlandt Village
89826,221537,BRONX,2865,KINGSBRIDGE TERRACE,10463,106,0,2,0,1/24/2019,11/1/2017,11/30/2018,40.874317,-73.902631,8,14,273,2015735,2032560156,Kingsbridge Heights-Van Cortlandt Village
89828,203678,BRONX,2899,KINGSBRIDGE TERRACE,10463,83,2,2,0,12/17/2020,11/1/2019,10/31/2020,40.874578,-73.902536,8,14,273,2015734,2032560150,Kingsbridge Heights-Van Cortlandt Village
89830,201663,BRONX,3009,KINGSBRIDGE TERRACE,10463,53,0,0,0,12/15/2021,11/1/2020,10/31/2021,40.875881,-73.901967,8,14,273,2015742,2032560200,Kingsbridge Heights-Van Cortlandt Village
868448,713046,BRONX,2737B,KINGSBRIDGE TERRACE,10463,2,0,0,0,10/23/2021,11/1/2019,10/31/2020,40.871892,-73.903462,8,14,273,2113435,2032560112,Kingsbridge Heights-Van Cortlandt Village
89781,205105,BRONX,2704,KINGSBRIDGE TERRACE,10463,41,0,0,0,1/21/2020,11/1/2018,10/31/2019,40.870794,-73.903891,8,14,273,2015504,2032530023,Kingsbridge Heights-Van Cortlandt Village
874802,224673,BRONX,2734,KINGSBRIDGE TERRACE,10463,3,0,0,0,1/20/2022,11/1/2020,10/31/2021,40.87179,-73.903473,8,14,273,2113574,2032530036,Kingsbridge Heights-Van Cortlandt Village
89811,200322,BRONX,2765,KINGSBRIDGE TERRACE,10463,76,1,1,0,12/6/2021,11/1/2020,10/31/2021,40.872517,-73.903252,8,14,273,2015702,2032560089,Kingsbridge Heights-Van Cortlandt Village
89812,200598,BRONX,2770,KINGSBRIDGE TERRACE,10463,72,0,0,0,2/1/2019,11/1/2017,11/30/2018,40.872342,-73.903288,8,14,273,2015522,2032530091,Kingsbridge Heights-Van Cortlandt Village
879536,224890,BRONX,2726,KINGSBRIDGE TERRACE,10463,3,0,0,0,7/14/2023,11/1/2021,10/31/2022,40.871667,-73.903513,8,14,273,2113577,2032530033,Kingsbridge Heights-Van Cortlandt Village
89810,217480,BRONX,2762,KINGSBRIDGE TERRACE,10463,6,0,0,0,4/23/2023,11/1/2021,10/31/2022,40.872221,-73.903328,8,14,273,2015521,2032530090,Kingsbridge Heights-Van Cortlandt Village
89826,221537,BRONX,2865,KINGSBRIDGE TERRACE,10463,106,0,0,0,5/31/2022,11/1/2020,10/31/2021,40.874317,-73.902631,8,14,273,2015735,2032560156,Kingsbridge Heights-Van Cortlandt Village
941267,226690,BRONX,2701,KINGSBRIDGE TERRACE,10463,76,4,4,0,5/26/2023,11/1/2021,10/31/2022,40.870731,-73.90397,8,14,273,2015674,2032560005,Kingsbridge Heights-Van Cortlandt Village
89779,200997,BRONX,2700,KINGSBRIDGE TERRACE,10463,44,0,0,0,3/11/2022,11/1/2020,10/31/2021,40.870737,-73.903938,8,14,273,2015503,2032530020,Kingsbridge Heights-Van Cortlandt Village
89859,203962,BRONX,3110,KINGSBRIDGE TERRACE,10463,64,0,0,0,5/23/2022,11/1/2020,10/31/2021,40.87762,-73.900116,8,14,277,2015588,2032540005,Kingsbridge Heights-Van Cortlandt Village
868448,713046,BRONX,2737B,KINGSBRIDGE TERRACE,10463,2,0,0,0,3/16/2022,11/1/2020,10/31/2021,40.871892,-73.903462,8,14,273,2113435,2032560112,Kingsbridge Heights-Van Cortlandt Village
89811,200322,BRONX,2765,KINGSBRIDGE TERRACE,10463,76,1,1,0,2/1/2019,11/1/2017,11/30/2018,40.872517,-73.903252,8,14,273,2015702,2032560089,Kingsbridge Heights-Van Cortlandt Village
89812,200598,BRONX,2770,KINGSBRIDGE TERRACE,10463,72,0,0,0,1/26/2023,11/1/2021,10/31/2022,40.872342,-73.903288,8,14,273,2015522,2032530091,Kingsbridge Heights-Van Cortlandt Village
89830,201663,BRONX,3009,KINGSBRIDGE TERRACE,10463,53,1,1,0,3/24/2021,11/1/2019,10/31/2020,40.875881,-73.901967,8,14,273,2015742,2032560200,Kingsbridge Heights-Van Cortlandt Village
89781,205105,BRONX,2704,KINGSBRIDGE TERRACE,10463,40,0,0,0,11/2/2022,11/1/2020,10/31/2021,40.870794,-73.903891,8,14,273,2015504,2032530023,Kingsbridge Heights-Van Cortlandt Village
987487,227928,BRONX,2667,KINGSBRIDGE TERRACE,10463,18,0,0,0,2/28/2022,11/1/2020,10/31/2021,40.870268,-73.905197,7,14,269,2128945,2032400062,University Heights (North)-Fordham
89812,200598,BRONX,2770,KINGSBRIDGE TERRACE,10463,72,0,0,0,12/18/2020,11/1/2019,10/31/2020,40.872342,-73.903288,8,14,273,2015522,2032530091,Kingsbridge Heights-Van Cortlandt Village
987487,227928,BRONX,2667,KINGSBRIDGE TERRACE,10463,20,0,0,0,12/28/2022,11/1/2021,10/31/2022,40.870268,-73.905197,7,14,269,2128945,2032400062,University Heights (North)-Fordham
941267,226690,BRONX,2701,KINGSBRIDGE TERRACE,10463,76,0,0,0,1/6/2020,11/1/2018,10/31/2019,40.870731,-73.90397,8,14,273,2015674,2032560005,Kingsbridge Heights-Van Cortlandt Village
89860,714354,BRONX,3115,KINGSBRIDGE TERRACE,10463,4,0,0,0,12/2/2022,11/1/2021,10/31/2022,40.877719,-73.899993,8,14,277,2015781,2032570097,Kingsbridge Heights-Van Cortlandt Village
89781,205105,BRONX,2704,KINGSBRIDGE TERRACE,10463,40,0,0,0,12/14/2022,11/1/2021,10/31/2022,40.870794,-73.903891,8,14,273,2015504,2032530023,Kingsbridge Heights-Van Cortlandt Village
89813,201465,BRONX,2775,KINGSBRIDGE TERRACE,10463,74,0,0,0,1/12/2019,11/1/2017,11/30/2018,40.872742,-73.903176,8,14,273,2015701,2032560084,Kingsbridge Heights-Van Cortlandt Village
90263,204719,BRONX,80,KNOLLS CRESCENT,10463,120,0,0,0,12/21/2021,11/1/2020,10/31/2021,40.879226,-73.918249,8,11,29302,2091865,2057230042,Riverdale-Spuyten Duyvil
806777,209234,BRONX,55,KNOLLS CRESCENT,10463,132,0,0,0,12/5/2019,11/1/2018,10/31/2019,40.879004,-73.918275,8,11,29302,2091866,2057230084,Riverdale-Spuyten Duyvil
90263,204719,BRONX,80,KNOLLS CRESCENT,10463,12,3,3,1,1/31/2019,11/1/2017,11/30/2018,40.879226,-73.918249,8,11,29302,2091865,2057230042,Riverdale-Spuyten Duyvil
90261,209232,BRONX,25,KNOLLS CRESCENT,10463,120,0,0,0,12/6/2021,11/1/2020,10/31/2021,40.878548,-73.91812,8,11,29302,2091867,2057230084,Riverdale-Spuyten Duyvil
90263,204719,BRONX,80,KNOLLS CRESCENT,10463,120,0,0,0,12/31/2020,11/1/2019,10/31/2020,40.879226,-73.918249,8,11,29302,2091865,2057230042,Riverdale-Spuyten Duyvil
806777,209234,BRONX,55,KNOLLS CRESCENT,10463,132,0,0,0,11/6/2020,11/1/2018,10/31/2019,40.879004,-73.918275,8,11,29302,2091866,2057230084,Riverdale-Spuyten Duyvil
90262,204717,BRONX,60,KNOLLS CRESCENT,10463,121,0,0,0,2/27/2023,11/1/2021,10/31/2022,40.878872,-73.918242,8,11,29302,2091864,2057230042,Riverdale-Spuyten Duyvil
90262,204717,BRONX,60,KNOLLS CRESCENT,10463,120,0,0,0,1/31/2019,11/1/2017,11/30/2018,40.878872,-73.918242,8,11,29302,2091864,2057230042,Riverdale-Spuyten Duyvil
806777,209234,BRONX,55,KNOLLS CRESCENT,10463,132,0,0,0,12/24/2020,11/1/2019,10/31/2020,40.879004,-73.918275,8,11,29302,2091866,2057230084,Riverdale-Spuyten Duyvil
806777,209234,BRONX,55,KNOLLS CRESCENT,10463,132,0,0,0,11/29/2021,11/1/2019,10/31/2020,40.879004,-73.918275,8,11,29302,2091866,2057230084,Riverdale-Spuyten Duyvil
90262,204717,BRONX,60,KNOLLS CRESCENT,10463,120,0,0,0,12/21/2021,11/1/2020,10/31/2021,40.878872,-73.918242,8,11,29302,2091864,2057230042,Riverdale-Spuyten Duyvil
